,activity,event,dataset_id,true_pos,false_pos,false_neg,precision,recall,F1,mean_abs_time_diff
120,treadmill_run,TO,Sub6_LF_TO,0,0,39,0.0,0.0,0.0,1000.0
121,treadmill_run,TO,Sub6_RF_TO,0,0,39,0.0,0.0,0.0,1000.0
122,treadmill_run,TO,Sub7_LF_TO,630,232,0,0.7308584686774942,1.0,0.8445040214477212,2.6396825396825396
123,treadmill_run,TO,Sub7_RF_TO,911,67,0,0.9314928425357873,1.0,0.9645314981471679,2.2854006586169047
124,treadmill_run,TO,Sub8_LF_TO,280,6,0,0.9790209790209791,1.0,0.989399293286219,1.1071428571428572
125,treadmill_run,TO,Sub8_RF_TO,0,0,88,0.0,0.0,0.0,1000.0
126,treadmill_run,TO,Sub9_LF_TO,71,0,2,1.0,0.9726027397260274,0.9861111111111112,1.4225352112676057
127,treadmill_run,TO,Sub9_RF_TO,94,6,0,0.94,1.0,0.9690721649484536,0.7340425531914894
128,treadmill_run,TO,Sub10_LF_TO,224,45,0,0.8327137546468402,1.0,0.9087221095334685,2.3392857142857144
129,treadmill_run,TO,Sub10_RF_TO,267,8,0,0.9709090909090909,1.0,0.985239852398524,1.9213483146067416
130,treadmill_run,TO,Sub11_LF_TO,0,6,21,0.0,0.0,0.0,1000.0
131,treadmill_run,TO,Sub11_RF_TO,20,19,9,0.5128205128205128,0.6896551724137931,0.5882352941176471,0.6
132,treadmill_all,HS,Sub1_LF_HS,985,14,7,0.985985985985986,0.9929435483870968,0.9894525364138624,1.4964467005076143
133,treadmill_all,HS,Sub1_RF_HS,805,3,1,0.9962871287128713,0.9987593052109182,0.9975216852540273,1.031055900621118
134,treadmill_all,HS,Sub2_LF_HS,312,18,232,0.9454545454545454,0.5735294117647058,0.7139588100686498,1.5769230769230769
135,treadmill_all,HS,Sub2_RF_HS,0,0,349,0.0,0.0,0.0,1000.0
136,treadmill_all,HS,Sub3_LF_HS,1729,4,0,0.9976918638199653,1.0,0.998844598497978,1.6096009253903991
137,treadmill_all,HS,Sub3_RF_HS,1039,76,25,0.9318385650224216,0.9765037593984962,0.9536484625975217,1.6313763233878729
138,treadmill_all,HS,Sub4_LF_HS,906,169,0,0.8427906976744186,1.0,0.9146895507319536,0.8410596026490066
139,treadmill_all,HS,Sub4_RF_HS,399,0,129,1.0,0.7556818181818182,0.86084142394822,0.6666666666666666
140,treadmill_all,HS,Sub5_LF_HS,644,0,47,1.0,0.9319826338639653,0.9647940074906367,0.6847826086956522
141,treadmill_all,HS,Sub5_RF_HS,296,19,202,0.9396825396825397,0.5943775100401606,0.7281672816728166,3.435810810810811
142,treadmill_all,HS,Sub6_LF_HS,879,273,0,0.7630208333333334,1.0,0.8655834564254061,1.3674630261660978
143,treadmill_all,HS,Sub6_RF_HS,931,139,1,0.8700934579439252,0.9989270386266095,0.93006993006993,1.3490870032223417
144,treadmill_all,HS,Sub7_LF_HS,120,442,250,0.21352313167259787,0.32432432432432434,0.25751072961373395,3.35
145,treadmill_all,HS,Sub7_RF_HS,220,45,171,0.8301886792452831,0.5626598465473146,0.6707317073170731,1.2181818181818183
146,treadmill_all,HS,Sub8_LF_HS,1249,11,4,0.9912698412698413,0.9968076616121309,0.9940310385992837,1.300240192153723
